,Replication_ID,Ratio,Best_K,MAE,RMSE,R2
795,265,0.65,7,33001.523683284126,62730.178402175196,0.8179334683979087
796,265,0.7,7,32776.228837167284,62414.16749423536,0.8197632126011459
797,265,0.75,6,32429.721023311584,60879.534515668514,0.8285175341277182
798,266,0.65,8,33024.15665017633,63376.32026193077,0.8405218708896901
799,266,0.7,6,32952.64944457758,62937.066007638765,0.8427248604915396
800,266,0.75,6,32962.00155423511,63118.1108311542,0.8418187234363443
801,267,0.65,9,33772.539055214525,62963.10206510571,0.836684245069406
802,267,0.7,6,33417.839866591006,63033.484177404076,0.8363189221458069
803,267,0.75,7,33205.650099937244,61970.632766164075,0.8417922658305046
804,268,0.65,8,35125.32797180361,68244.72799867719,0.8233243093924727
805,268,0.7,7,35161.09331156163,68517.75566892212,0.8219078235905894
806,268,0.75,10,35276.008633647005,68973.84692840352,0.819528976609956
807,269,0.65,7,33832.52737762607,65589.28316044061,0.8443993069434301
808,269,0.7,8,33807.637736336015,66234.6486398096,0.8413221776100134
809,269,0.75,8,33895.95647119597,66780.3821896411,0.8386965862706812
810,270,0.65,5,33466.409997854826,66292.95968545435,0.8176243004199568
811,270,0.7,8,33357.99742127554,65417.700651497325,0.8224082840227014
812,270,0.75,5,33184.12028003468,64887.764452814066,0.8252739025089174
813,271,0.65,5,34479.91927134527,65594.29250163461,0.8092599293801688
814,271,0.7,6,34218.1015922671,65305.07290237699,0.810938250639988
815,271,0.75,6,34214.35587037808,65643.47349074874,0.8089737977147424
816,272,0.65,9,35323.031477551514,65384.02760221126,0.8430586598699348
817,272,0.7,8,35163.932259756155,65122.913633701624,0.8443096610939729
818,272,0.75,5,35076.83458520615,64862.70349885395,0.845551352074371
819,273,0.65,5,33424.07682561639,62987.720477076546,0.8370488221162788
820,273,0.7,6,33391.104629227135,64004.8930387894,0.8317434137408923
821,273,0.75,7,33606.508035430794,65177.61926084332,0.8255211834122973
822,274,0.65,8,33294.92379446805,63313.40749872512,0.8254576611812867
823,274,0.7,9,33116.237816768255,63242.5771269173,0.8258479729301914
824,274,0.75,8,33125.25140610395,63000.37646597271,0.8271793218384186
825,275,0.65,5,33147.53165958449,61104.59342070539,0.8333738648725606
826,275,0.7,8,33174.49979010632,60972.663402740625,0.8340926081355239
827,275,0.75,6,33210.345214827285,61301.06992201659,0.8323005984777165
828,276,0.65,6,32478.08357733429,53383.81000536243,0.863556836757641
829,276,0.7,7,32387.87638774624,53196.10632955409,0.8645146499169847
830,276,0.75,6,32558.671401669464,53973.86410473534,0.8605239403761764
831,277,0.65,7,31859.361613492623,57337.234085725046,0.8467476003885552
832,277,0.7,6,31710.885433782536,56652.5948453953,0.8503855920100122
833,277,0.75,7,31922.009718615875,58168.882542017076,0.8422696572557659
834,278,0.65,6,32521.533436205842,60582.40168240634,0.8278336047503194
835,278,0.7,5,31892.422319238565,59193.79238475189,0.8356356055779346
836,278,0.75,6,31807.66090831047,58827.94918866853,0.8376610130860827
837,279,0.65,5,33201.16142159901,61634.352169003054,0.8172903806810032
838,279,0.7,7,33089.97648356561,60692.10990784882,0.8228340681197436
839,279,0.75,8,33076.63345013966,60415.8121481739,0.8244434742745833
840,280,0.65,6,34494.36236969376,67210.87503584241,0.8177825906088512
841,280,0.7,5,33914.06429368062,66339.3564660158,0.8224775523662853
842,280,0.75,4,33769.351975315854,65724.27521545406,0.8257541755013179
843,281,0.65,8,35532.14632157593,66983.51030488384,0.8244783247128666
844,281,0.7,5,35330.65116358109,67217.40656780015,0.8232503944160615
845,281,0.75,6,35248.130269848916,67588.3476200297,0.8212942168273869
846,282,0.65,8,34434.664147920594,60832.46645452557,0.8406351708163761
847,282,0.7,7,34184.07424181798,60997.5735692199,0.8397689236921203
848,282,0.75,4,34045.66828216161,61823.90976539064,0.8353982061031564
849,283,0.65,5,34322.69563640071,68184.73994460065,0.7973083961427327
850,283,0.7,8,34085.115282659644,67910.89496133813,0.7989332352657228
851,283,0.75,8,33832.02004733572,67549.89286149452,0.8010652230277722
852,284,0.65,5,33798.569935215164,64587.98496798958,0.8187125631400229
853,284,0.7,7,33691.518361188966,64688.61134854104,0.8181472409944177
854,284,0.75,7,33527.42486495031,64379.68932277965,0.819879978212471
855,285,0.65,7,33549.504137989774,62061.2091363791,0.8349310303584855
856,285,0.7,7,33479.56490919345,61600.90559146747,0.837370559237498
857,285,0.75,7,33373.808186418384,61342.759390312094,0.8387307407539264
858,286,0.65,7,33620.62072108422,62564.07282172419,0.8457565331572037
859,286,0.7,8,33536.5107430834,62238.492921393925,0.8473577046601131
860,286,0.75,6,33408.368829730556,62495.30053284662,0.8460954447927311
861,287,0.65,9,34551.90228506404,68991.62707925381,0.8051415173178182
862,287,0.7,9,34771.26628011973,69282.36055456522,0.8034957741191293
863,287,0.75,6,34562.743703051434,69566.12670601581,0.8018827967114114
864,288,0.65,6,34521.5818206998,65789.80788238607,0.8211317402977418
865,288,0.7,5,34180.63245451407,65394.122634577485,0.8232768353597587
866,288,0.75,7,34327.53940471331,65648.15679221759,0.8219011484646775
867,289,0.65,7,33882.56995400221,60032.44741552972,0.8423089700367503
868,289,0.7,6,33536.36258452328,59904.57604982063,0.8429800302054449
869,289,0.75,5,33253.09701208719,59357.150866525764,0.84583670470259
870,290,0.65,6,33378.88852834737,60878.344067354614,0.8328842043526231
871,290,0.7,6,33132.691101606426,60418.47206054597,0.8353994373093052
872,290,0.75,5,32960.01242397572,61435.40490491204,0.829811861029727
873,291,0.65,6,34484.84464834291,66998.4431770247,0.8051718474868967
874,291,0.7,6,34430.04118322408,66851.26211658161,0.806026897733944
875,291,0.75,7,34449.21335662794,67311.27320075146,0.8033482115184629
876,292,0.65,6,33918.28242554334,63117.118267861435,0.8396308340471956
877,292,0.7,6,33933.60942350807,62879.293627112485,0.8408370958429021
878,292,0.75,5,33807.24540480545,62838.33346130516,0.8410443887429724
879,293,0.65,6,34049.97842934945,66054.83150586655,0.8043621766099398
880,293,0.7,7,33777.3409144123,66046.67804828493,0.8044104706169382
881,293,0.75,4,33867.17467500587,65933.98741292192,0.8050773415457586
882,294,0.65,7,34393.91780262334,67817.23296198176,0.8211160411034683
883,294,0.7,6,34202.34523914082,68026.89610750544,0.8200082592756783
884,294,0.75,4,34066.36613680084,67882.87369164602,0.820769587681887
885,295,0.65,7,33164.54310499127,62419.08586660256,0.8344199834972695
886,295,0.7,7,32899.47170107555,62101.52659495527,0.8361004859808909
887,295,0.75,5,32982.2749348902,61551.621037296,0.8389902767418322
888,296,0.65,8,34493.28430711397,73418.55373219236,0.7864181396599431
889,296,0.7,7,34578.07809398405,73503.86981834615,0.7859214653209123
890,296,0.75,5,34881.06713345208,73723.61944194933,0.7846395192354036
891,297,0.65,8,32540.046941077915,56655.536632010415,0.8472937510710907
892,297,0.7,8,32418.667918737683,56716.83014719137,0.8469631579319628
893,297,0.75,5,32441.014215383973,56489.52086494572,0.8481873795858076
894,298,0.65,5,33248.17942695943,63334.87029313068,0.8290798968363144
895,298,0.7,5,33453.78160222891,64260.099910594065,0.8240496365634848
896,298,0.75,5,33275.651632918794,63798.206327337066,0.8265699645246369
897,299,0.65,6,34219.10420052254,66184.46181934529,0.8211412469135694
898,299,0.7,6,34033.98122287915,65972.46768013306,0.8222852097336233
899,299,0.75,4,34170.53356969222,65683.69208591527,0.8238375959736732
900,300,0.65,6,36942.641167322,77313.96341142735,0.7917752359280797
901,300,0.7,7,36856.851880035356,77356.59955739735,0.7915455141810317
902,300,0.75,7,36826.598955316724,78060.18976161728,0.7877363102753301
903,301,0.65,6,33724.288250767,64438.599646280665,0.8223559602104449
904,301,0.7,8,33553.846939374314,64565.3522961795,0.8216564106061172
905,301,0.75,7,33627.78403894405,65876.25545833282,0.8143408905194487
906,302,0.65,10,33801.18579589648,67817.5307686018,0.8140870934033648
907,302,0.7,8,33765.36618201205,68405.93491961673,0.8108470319494273
908,302,0.75,6,33598.7013951683,68812.07641124132,0.8085942763648684
909,303,0.65,7,34030.404798363525,64020.84318412857,0.8402548177638399
910,303,0.7,6,33762.905367656545,63645.00887708514,0.8421248804246716
911,303,0.75,5,33788.34100894259,64170.333964419646,0.8395079262344813
912,304,0.65,7,34159.3292894939,67244.47292406874,0.8131921800682138
913,304,0.7,5,33907.50010443486,67390.68973494621,0.8123789046021823
914,304,0.75,5,34027.55261128423,67755.2730440353,0.8103433548417537
915,305,0.65,5,32569.488894947215,65454.02492359223,0.8201048035181363
916,305,0.7,6,32426.92619078554,65815.33870762453,0.8181132372491957
917,305,0.75,4,32477.395591067085,65010.06436915018,0.8225369079782336
918,306,0.65,8,33532.621417103204,68961.44329987578,0.8093661398394391
919,306,0.7,7,33366.65855211731,69231.16804487459,0.807871994060903
920,306,0.75,5,33074.904994938246,68261.94060101917,0.8132138723836311
921,307,0.65,6,32786.66383841087,63780.34751828277,0.8273411446056033
922,307,0.7,8,32844.17082293533,64210.25653972089,0.8250056990764503
923,307,0.75,5,32472.388147072877,64039.737405684216,0.825933907631291
924,308,0.65,10,33994.128537295444,59366.40296772291,0.8393388308158384
925,308,0.7,8,33962.87372760412,59270.795285605665,0.8398558934127235
926,308,0.75,5,33930.894968978704,59148.5149766458,0.8405159915487158
927,309,0.65,5,34005.24552668747,65001.78709083269,0.8334184989379864
928,309,0.7,5,33926.35241092125,65178.62773434379,0.8325108792349021
929,309,0.75,5,33703.986814826,64853.62825055073,0.8341770133082986
930,310,0.65,5,35451.71262550573,70974.49306936348,0.7918117251462826
931,310,0.7,7,35289.639402399676,69536.32999277377,0.8001633231165237
932,310,0.75,4,35166.27072653372,70290.75248715974,0.7958036132032406
933,311,0.65,6,33223.41643682641,57536.30612462588,0.8311759882975492
934,311,0.7,6,33220.260144306354,57346.81202461388,0.8322861907194783
935,311,0.75,7,33094.01983029078,56805.05348638365,0.8354400262469192
936,312,0.65,6,34097.559484079226,69003.1677040549,0.8014889441071877
937,312,0.7,7,34097.86984141078,68550.3221036822,0.804085922934215
938,312,0.75,7,34245.77395498722,69039.50800401288,0.8012797986097118
939,313,0.65,6,33840.40015008284,69880.81671890074,0.7795445064708051
940,313,0.7,5,33600.94701741449,69710.52098439199,0.7806176732506951
941,313,0.75,5,33517.314673056775,69915.32579807582,0.7793267186747164
942,314,0.65,6,34467.78137954737,65456.45111343084,0.825125390779935
943,314,0.7,6,34471.8857010951,65943.9377870565,0.8225109353350393
944,314,0.75,6,34415.722265570446,66096.8477994465,0.8216868619850355
945,315,0.65,7,37372.92264814758,80148.02069169034,0.775203910960073
946,315,0.7,7,37294.25906378885,80370.24744443574,0.7739555966371088
947,315,0.75,5,37405.48082563721,79664.56656153344,0.7779076788446235
948,316,0.65,5,35052.130888155945,73131.92511150756,0.8018358358601645
949,316,0.7,5,34837.406658977874,73328.75346261334,0.8007677164573862
950,316,0.75,5,34687.11134964157,73218.47703731318,0.8013665021339069
951,317,0.65,12,34019.67774046292,67670.87820966492,0.8050005813290375
952,317,0.7,7,33849.889676372244,68740.08731155838,0.7987898660319793
953,317,0.75,7,33682.271069326554,68508.0342326497,0.8001460650812434
954,318,0.65,7,32824.34422116599,59299.55153848067,0.843504526261243
955,318,0.7,8,32687.96667971497,59885.64745955017,0.8403957462699602
956,318,0.75,7,32747.895884595244,60188.27159006588,0.8387785929246081
957,319,0.65,4,34169.18059885355,64836.4385001646,0.8318717655913193
958,319,0.7,5,33731.14203203807,64147.221671297506,0.8354272020430176
959,319,0.75,5,33582.81839870923,64672.07287024941,0.8327231225116009
960,320,0.65,7,34608.70604400599,65528.76780700544,0.8078134197988431
961,320,0.7,6,34738.992052823116,66041.88203356197,0.8047918534755564
962,320,0.75,4,34592.24515041241,65115.3089244776,0.8102310012018774
963,321,0.65,5,31856.404719845206,56784.14595326858,0.8525731076886459
964,321,0.7,8,31733.839237396496,56199.050070445934,0.8555955875243579
965,321,0.75,5,31963.487680792703,57612.47309148716,0.8482406174408822
966,322,0.65,10,34523.84840701589,61872.09336874642,0.8354075648845293
967,322,0.7,9,34280.18201968861,60737.76010128261,0.8413873598464311
968,322,0.75,9,34568.102159508584,61420.24860977356,0.8378027859458417
969,323,0.65,6,34889.44598439311,70012.87534896465,0.8041838094452528
970,323,0.7,7,34702.23160118883,69832.2510411813,0.8051928678427263
971,323,0.75,6,34741.31397847087,69971.62235960587,0.8044144991098118
972,324,0.65,7,34523.63362711887,68161.6483053577,0.8107689750469954
973,324,0.7,7,34236.22024297691,67743.14822038497,0.8130855294756288
974,324,0.75,6,34247.092283964426,68590.32369636907,0.8083813049311975
975,325,0.65,4,33497.76663757464,61588.70680295223,0.8387007744047252
976,325,0.7,5,33373.243052951366,62052.85238145874,0.836260443034492
977,325,0.75,4,33325.865100611976,61748.07433894785,0.8378649355036041
978,326,0.65,6,32488.37038995253,59782.468449875174,0.8359962764823029
979,326,0.7,7,32470.85428007622,60226.7900599678,0.8335493652741228
980,326,0.75,5,32320.645836153813,59725.12103380713,0.8363107726536281
981,327,0.65,6,32406.385785160495,61881.2708394751,0.8319235984582185
982,327,0.7,6,32535.54689131706,62635.188842850876,0.8278032004216043
983,327,0.75,5,32320.174309857295,63110.97073809337,0.8251772233168344
984,328,0.65,6,32913.640251594545,59695.00115950024,0.826646209639265
985,328,0.7,7,32751.561441997852,59690.22514396694,0.8266739475489373
986,328,0.75,7,32706.238710787595,60140.97411142765,0.8240463305777949
987,329,0.65,5,35301.825846623164,73728.9775220052,0.7982668542732749
988,329,0.7,6,35173.48533649939,74111.64460181103,0.7961673550314219
989,329,0.75,5,34936.978393503625,74367.45261130547,0.7947578056505882
990,330,0.65,7,33397.169851968945,62865.54830626468,0.8254069424491766
991,330,0.7,7,33103.59003345879,62091.627593084646,0.8296792177132553
992,330,0.75,7,33051.195318761114,61965.863302131955,0.8303684758391654
993,331,0.65,8,30886.332000536007,51731.54240015085,0.8712702217822682
994,331,0.7,7,30792.88119495993,51780.468313209945,0.871026610246031
995,331,0.75,7,30599.033793777828,51435.31887820376,0.8727402576302581
996,332,0.65,6,33030.525846763216,61226.78748095776,0.8408013511162741
997,332,0.7,7,32769.2740055251,60731.987158437776,0.8433640610828192
998,332,0.75,7,32709.53003024727,61257.32252516381,0.8406425203118044
999,333,0.65,7,33104.156536943454,56849.08309063696,0.8487166859715943
1000,333,0.7,7,33066.41206311222,56607.5375380884,0.8499995274392198
1001,333,0.75,4,33073.79736582813,57585.584494426505,0.8447714290343407
1002,334,0.65,9,35165.659069763664,64606.745165364926,0.8203653429426514
1003,334,0.7,5,34800.847555535984,64691.723840526996,0.819892477318421
1004,334,0.75,9,34915.82456480861,64010.75462956314,0.8236642784938791
1005,335,0.65,6,34205.878070112114,65952.91741821851,0.8143428605900468
1006,335,0.7,6,34038.190648097065,66203.35947195976,0.8129301972212114
1007,335,0.75,6,34148.50291867799,66067.25674878532,0.8136985732783887
1008,336,0.65,6,34272.0910612019,65285.92649422839,0.8275505123644397
1009,336,0.7,6,33760.437415147826,64212.59176174695,0.8331742201640213
1010,336,0.75,5,34125.968090954346,64526.942674190286,0.8315368403783736
1011,337,0.65,7,32981.06048521995,61655.07455156163,0.8155405157349722
1012,337,0.7,7,32875.078423359206,61527.529036142114,0.8163029069930524
1013,337,0.75,7,32771.32946797381,60762.01782377631,0.8208455041784728
1014,338,0.65,7,33568.91591458258,63483.63812597229,0.8295142875545447
1015,338,0.7,7,33691.1866404883,64014.58839022964,0.8266506215812536
1016,338,0.75,7,33707.44472209479,64798.625996936,0.8223783221234702
1017,339,0.65,8,34947.216976069234,66821.9442199901,0.815644219349468
1018,339,0.7,7,34783.06490064221,66386.37921706267,0.8180397563579743
1019,339,0.75,8,34961.18703357118,67014.74637566987,0.8145788367007527
1020,340,0.65,9,33617.66937903872,62000.22253274202,0.8327021107090503
1021,340,0.7,9,33498.359423506154,61891.65245614203,0.8332875163932452
1022,340,0.75,9,33569.1111159879,62335.505158803695,0.8308878029618555
1023,341,0.65,7,33453.80554142867,60517.720930650605,0.8424995101462587
1024,341,0.7,8,33283.791951618376,60486.095833022126,0.8426640790303728
1025,341,0.75,6,33209.13211218469,60951.689762956696,0.8402325585653385
1026,342,0.65,6,35048.88932243524,68072.4547080961,0.7996724489882006
1027,342,0.7,4,35113.23933695378,69200.08815729702,0.7929805482988775
1028,342,0.75,5,35127.7177791927,68588.1485021778,0.7966257251051965
1029,343,0.65,8,35001.269236710126,62504.6020450753,0.8274235878783551
1030,343,0.7,8,35025.27289982828,63042.7224819274,0.8244392747115131
1031,343,0.75,5,34839.46003148111,62460.70569369394,0.8276659001078257
1032,344,0.65,6,32621.56405627663,56222.107137638835,0.8569048702059926
1033,344,0.7,6,32350.76152843063,55875.4355293782,0.8586641097709832
1034,344,0.75,5,32420.48313241054,56604.689310017224,0.8549507665283624
1035,345,0.65,5,34394.36229156764,67402.97872827578,0.8229199927728248
1036,345,0.7,7,34416.136819313186,67678.61605421825,0.8214687316575898
1037,345,0.75,8,34485.640128938074,67576.21070785237,0.8220085986246286
1038,346,0.65,10,32594.96397104378,57295.89871977893,0.8418236939131867
1039,346,0.7,9,32365.517224238534,57056.98965871218,0.8431400522170467
1040,346,0.75,7,32263.45974649096,56752.73923976604,0.8448084704641212
1041,347,0.65,11,34505.49828807721,65983.18770218885,0.8063202199146621
1042,347,0.7,5,34725.06241890393,68003.98152067336,0.7942753278074103
1043,347,0.75,7,34862.83705047101,67728.55746219361,0.7959383710583723
1044,348,0.65,7,34973.334263697325,63031.30353334842,0.831333886303201
1045,348,0.7,7,35035.431476089245,63904.39630771909,0.8266288883738183
1046,348,0.75,6,34802.84198788341,63202.04836300888,0.8304188529242741
1047,349,0.65,8,34770.47500200466,66623.15208600227,0.8217860044326737
1048,349,0.7,7,34945.05764126169,67282.64158903593,0.8182403311898392
1049,349,0.75,5,35046.824408145396,68874.86775530153,0.809535951840658
1050,350,0.65,7,32780.683962444215,58895.23378914426,0.847856729129671
1051,350,0.7,7,32701.744049829278,58803.518473571436,0.8483302140719361
1052,350,0.75,6,32573.745064106628,59334.593724670376,0.845578276748615
1053,351,0.65,8,33157.60510068558,61069.89866479973,0.830494575210495
1054,351,0.7,8,33036.36039980123,60661.22657846463,0.8327556025542705
1055,351,0.75,7,32967.656266860635,60711.364070018855,0.8324790278690631
1056,352,0.65,4,34679.95787179012,63747.88265558204,0.8283181479491402
1057,352,0.7,5,34361.989480607284,63440.21436458554,0.8299713352831751
1058,352,0.75,5,33980.787662532144,62407.65214875957,0.8354611153633773
1059,353,0.65,9,35311.90362758549,71128.89502147773,0.8100021214568243
1060,353,0.7,9,35230.25671918993,71505.39992125203,0.8079853753845189
1061,353,0.75,6,35221.82779461639,71558.5396595969,0.8076998753142406
1062,354,0.65,10,33965.64330928084,59565.928846663875,0.8398441661231756
1063,354,0.7,7,33825.66694951509,60511.028676745416,0.8347216387634788
1064,354,0.75,8,33755.41420916601,60496.72292696432,0.8347997782840797
1065,355,0.65,6,33210.768959774156,59868.99722770929,0.8280528885667786
1066,355,0.7,7,32928.96609669407,59422.30967671658,0.830609139959581
1067,355,0.75,6,32985.30625059393,60362.83740298203,0.8252045159064516
1068,356,0.65,6,33365.54155877482,62013.3250472355,0.8463908725684244
1069,356,0.7,5,33372.83735126922,62179.71909411177,0.8455654391594656
1070,356,0.75,6,33633.39778200156,63737.91739365227,0.8377283231531463
1071,357,0.65,6,33785.872365695104,70669.33648065924,0.8144626995456117
1072,357,0.7,6,33656.75415218592,71173.46245138993,0.8118061643771254
1073,357,0.75,8,33793.82466088599,72274.85664765576,0.8059365786063336
1074,358,0.65,6,33788.146268403456,66200.99579580361,0.8216460706164875
1075,358,0.7,6,33657.123981430195,67022.50969930568,0.8171920788226602
1076,358,0.75,5,33492.53320690735,66466.80777506987,0.8202109324117195
1077,359,0.65,5,35228.2544226934,72209.82518998517,0.8107838506647281
1078,359,0.7,5,35021.44001033679,71365.64225252208,0.8151821260879296
1079,359,0.75,5,35180.279056104264,71961.7746687646,0.8120815840416474
1080,360,0.65,8,33779.6399449253,64606.665049941104,0.8125546962869876
1081,360,0.7,7,33366.65623421971,64064.03611670577,0.8156901654299349
1082,360,0.75,6,33467.252701384634,63673.73110252259,0.8179291101350965
1083,361,0.65,6,35503.10192766259,67940.37997993948,0.8126872104806623
1084,361,0.7,5,35343.03195542607,67815.6115833046,0.8133745559730242
1085,361,0.75,4,35231.60019670693,66599.04958950033,0.8200103420198537
1086,362,0.65,6,33923.001869940555,66997.3999747123,0.8133438767351059
1087,362,0.7,6,33597.335785018164,66298.09338058387,0.8172201057978506
1088,362,0.75,7,33259.607892772925,64851.69976319386,0.8251083518759579
1089,363,0.65,5,33420.961991422504,60323.96131256121,0.8365992829852389
1090,363,0.7,4,33458.33567856957,60614.23731593284,0.8350229466626922
1091,363,0.75,7,33703.78445440561,61227.559492759094,0.8316674314214969
1092,364,0.65,6,35320.81620131979,64431.04456667815,0.8281568741944992
1093,364,0.7,6,35152.23526696472,63678.6164404013,0.8321470196053262
1094,364,0.75,6,35158.70459649733,63633.125286144445,0.8323867578026751
1095,365,0.65,5,33944.588266967054,68899.9809432817,0.8188633283157307
1096,365,0.7,5,34046.85492208854,69659.92035504406,0.8148455616282944
1097,365,0.75,5,34606.030367421765,70786.50024740442,0.8088082881273759
1098,366,0.65,9,32761.211178050387,60894.63817327953,0.8278413625944636
1099,366,0.7,10,32608.596129576104,60440.729100273886,0.830398340532424
1100,366,0.75,5,32358.848379954234,60591.73432055275,0.8295498157286241
1101,367,0.65,7,33922.953455774776,63430.79078863175,0.8413944719622181
1102,367,0.7,7,33890.37545871077,62747.49131510332,0.8447931792674548
1103,367,0.75,5,34011.42832016157,62678.01419910917,0.8451366942717427
1104,368,0.65,5,34293.23280917238,65569.50618908425,0.8132524567042216
1105,368,0.7,6,34023.790871666075,65415.725216663,0.8141273921391788
1106,368,0.75,5,34009.54904499225,65892.51918945309,0.8114079875694471
1107,369,0.65,6,34544.78114885115,66539.55152556875,0.834777953574418
1108,369,0.7,6,34471.98478770314,66795.75275416204,0.8335031753903754
1109,369,0.75,4,34500.71962841608,66415.56739498815,0.835393101299043
1110,370,0.65,5,32553.99391611373,55960.72717526646,0.8556982793339912
1111,370,0.7,5,32496.861378028192,55568.56032843562,0.8577136949313634
1112,370,0.75,5,32490.53217662159,55481.03449528422,0.8581615711913823
1113,371,0.65,7,32878.08149396846,60551.28714339374,0.8361653752819742
1114,371,0.7,6,32552.148931311967,60863.816012237796,0.834469781617722
1115,371,0.75,5,32574.26573294773,59900.90031824139,0.8396659984153166
1116,372,0.65,6,32660.31342131565,64780.03581545117,0.811250813977012
1117,372,0.7,6,32434.498298594364,64434.97971593072,0.8132562343044974
1118,372,0.75,6,32540.72035229974,64267.332768623,0.8142267101260481
1119,373,0.65,6,34718.258072962126,60963.042663771696,0.84711803383019
1120,373,0.7,6,34496.09090885737,61105.80292533649,0.8464011724849935
1121,373,0.75,6,34362.63443564759,61198.08504871571,0.8459368915690147
1122,374,0.65,6,35385.759731841834,72388.83368455667,0.7779306561850787
1123,374,0.7,9,35075.31739511485,71046.4526185581,0.7860904140766074
1124,374,0.75,8,34955.75451193145,71566.80785975199,0.7829455252846399
1125,375,0.65,5,34368.96568564591,65844.74959331141,0.8136230609870594
1126,375,0.7,6,34312.64433636846,66458.42471415136,0.8101327939557526
1127,375,0.75,5,34324.791665564066,66725.73936951767,0.8086023225055361
1128,376,0.65,5,34995.88016254082,66134.06947414271,0.831262708808201
1129,376,0.7,7,34993.705481365505,64771.555992446934,0.8381438377613855
1130,376,0.75,6,34787.39127283891,65008.534213957966,0.8369573122349407
1131,377,0.65,5,34854.10841686805,79072.421199053,0.7624884267836842
1132,377,0.7,7,35000.52773736096,79323.78941338956,0.7609759460553701
1133,377,0.75,7,35032.605668018,79633.3913196983,0.7591064761438495
1134,378,0.65,7,33358.50282727834,62397.37699729579,0.8418641979918906
1135,378,0.7,6,33049.17389218554,61554.056823661136,0.8461098225104806
1136,378,0.75,5,32855.06804330764,61544.20973468473,0.8461590556281047
1137,379,0.65,5,34698.41885733413,74947.83760807727,0.7976811618871666
1138,379,0.7,5,34244.61159350714,74311.58064968234,0.801101683962727
1139,379,0.75,5,34091.63406444083,74465.34205485627,0.8002777336578605
1140,380,0.65,7,33105.49395698487,59388.16826521225,0.823518017207848
1141,380,0.7,6,32787.78078750458,58707.65847769612,0.8275393446768596
1142,380,0.75,6,32607.160878297072,58969.152873807536,0.8259995819870468
1143,381,0.65,6,33547.55633803954,61025.43395297075,0.8322765709336707
1144,381,0.7,7,33843.994492788726,62448.425676251776,0.8243634213017581
1145,381,0.75,6,33877.023859022185,62632.56151554494,0.8233261279223081
1146,382,0.65,6,34629.68435263777,64733.91698796855,0.8303401142600311
1147,382,0.7,6,34706.855528195614,65500.58344047019,0.8262976340221145
1148,382,0.75,5,34518.975830560776,64763.16209815315,0.8301867837318577
1149,383,0.65,7,35109.44614739876,69935.0789123491,0.8038896443681105
1150,383,0.7,7,34676.97763454102,69544.0150231902,0.806076737220565
1151,383,0.75,7,34752.80513741186,69346.24099378007,0.8071781533421848
1152,384,0.65,7,31550.86237833463,62253.524603455015,0.8266713105258924
1153,384,0.7,6,31612.29141162893,62463.11150323502,0.8255022659112171
1154,384,0.75,6,31773.143098757228,63653.973575729346,0.8187852256449795
1155,385,0.65,8,32828.703528249454,58125.0244431825,0.8544699604949038
1156,385,0.7,7,32553.27419594795,58442.791222548985,0.8528743991696432
1157,385,0.75,7,32455.749753658743,58544.09038154185,0.8523639301915545
1158,386,0.65,6,34617.14294447461,76138.78267109326,0.7995603439500243
1159,386,0.7,5,34614.678547793366,76266.3511079024,0.7988881190095836
1160,386,0.75,5,34326.08432865986,74961.94579001672,0.8057086378506767
1161,387,0.65,6,32023.57804360906,53099.91778008791,0.8527147055530724
1162,387,0.7,6,31946.23436955187,52449.46403108725,0.8563009823411517
1163,387,0.75,4,31713.73652695595,52795.63599687191,0.8543978654250248
1164,388,0.65,6,32690.01322138239,59479.3489533761,0.849165253361917
1165,388,0.7,6,32484.62815171525,59328.10470382079,0.8499313640919869
1166,388,0.75,6,32452.566369554963,59538.24952462101,0.848866371420598
1167,389,0.65,8,33578.36422790392,60985.02780664652,0.850191823282336
1168,389,0.7,8,33703.7596808327,61474.42289786176,0.8477778026258022
1169,389,0.75,8,33605.09632972511,61871.337255865146,0.8458057881383463
1170,390,0.65,7,35662.29371556813,70149.91776703876,0.8119427088421395
1171,390,0.7,6,35611.06775027877,70765.80963737074,0.8086260577863849
1172,390,0.75,8,35476.700259052,70846.57569889264,0.8081889727011842
1173,391,0.65,7,36254.34403263594,70832.80019541194,0.8131176341224127
1174,391,0.7,5,35951.388255629274,70902.98229554854,0.812747119486978
1175,391,0.75,7,35876.3875424792,71136.32355386758,0.8115125953699227
1176,392,0.65,7,33995.29752811953,63276.78905067722,0.8361476265791407
1177,392,0.7,6,33756.019640519786,63887.79490557207,0.8329680051361329
1178,392,0.75,5,33913.46931658414,64562.75259512596,0.8294200642129275
1179,393,0.65,6,33785.02360573622,62297.212834494705,0.8170003481990962
1180,393,0.7,7,33424.26401533554,62108.36143550208,0.8181081780837107
1181,393,0.75,6,33473.07345987875,62670.034072338596,0.8148034502877172
1182,394,0.65,5,34164.238579626486,69567.59557682759,0.812906761867298
1183,394,0.7,5,33745.05548174319,68659.12073175012,0.8177613121365074
1184,394,0.75,5,33707.545770298224,70056.95347587773,0.8102653720981895
1185,395,0.65,6,33610.39372993394,58950.52941124199,0.8427029716920156
1186,395,0.7,6,33508.85166962026,60065.289013399575,0.8366977228536954
1187,395,0.75,7,33310.05813337157,59803.183702555376,0.8381198089529294
1188,396,0.65,7,34109.93511498468,66215.25862789692,0.8248500172894152
1189,396,0.7,7,33874.01219363525,65610.55252302275,0.8280344988963991
